Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
3-5389,383111580014962888,13. 1. 2024 13:30:00,2024,1,17.0000,0.0000,4.1250,0.0000,68.0000,0.0000,16.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 13:45:00,2024,1,14.6750,0.0000,2.2250,0.0000,58.7000,0.0000,8.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 14:00:00,2024,1,14.8250,0.0000,2.1750,0.0000,59.3000,0.0000,8.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 14:15:00,2024,1,14.6750,0.0000,2.0000,0.0000,58.7000,0.0000,8.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 14:30:00,2024,1,15.4500,0.0000,2.4250,0.0000,61.8000,0.0000,9.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 14:45:00,2024,1,15.6250,0.0000,2.1250,0.0000,62.5000,0.0000,8.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 15:00:00,2024,1,18.3000,0.0000,2.5500,0.0000,73.2000,0.0000,10.2000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 15:15:00,2024,1,17.4250,0.0000,2.2500,0.1000,69.7000,0.0000,9.0000,0.4000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 15:30:00,2024,1,15.9250,0.0000,2.5750,0.0000,63.7000,0.0000,10.3000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 15:45:00,2024,1,15.4250,0.0000,2.5750,0.0000,61.7000,0.0000,10.3000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 16:00:00,2024,1,16.0000,0.0000,2.5750,0.0000,64.0000,0.0000,10.3000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 16:15:00,2024,1,15.9000,0.0000,2.6250,0.0000,63.6000,0.0000,10.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 16:30:00,2024,1,16.0500,0.0000,2.4500,0.0000,64.2000,0.0000,9.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 16:45:00,2024,1,15.6000,0.0000,2.2500,0.0000,62.4000,0.0000,9.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 17:00:00,2024,1,16.3500,0.0000,2.1750,0.0000,65.4000,0.0000,8.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 17:15:00,2024,1,20.9250,0.0000,2.5250,0.0000,83.7000,0.0000,10.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 17:30:00,2024,1,16.9250,0.0000,2.2000,0.0000,67.7000,0.0000,8.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 17:45:00,2024,1,16.4250,0.0000,2.1500,0.0000,65.7000,0.0000,8.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 18:00:00,2024,1,17.1000,0.0000,2.3250,0.0000,68.4000,0.0000,9.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 18:15:00,2024,1,16.4000,0.0000,2.1500,0.0000,65.6000,0.0000,8.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 18:30:00,2024,1,17.0000,0.0000,1.8000,0.0250,68.0000,0.0000,7.2000,0.1000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 18:45:00,2024,1,16.2500,0.0000,2.1500,0.0000,65.0000,0.0000,8.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 19:00:00,2024,1,17.0500,0.0000,2.0750,0.0000,68.2000,0.0000,8.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 19:15:00,2024,1,18.5250,0.0000,1.8500,0.0000,74.1000,0.0000,7.4000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 19:30:00,2024,1,18.8000,0.0000,2.3250,0.0000,75.2000,0.0000,9.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 19:45:00,2024,1,17.2000,0.0000,2.1750,0.0000,68.8000,0.0000,8.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 20:00:00,2024,1,16.7750,0.0000,1.3750,0.0250,67.1000,0.0000,5.5000,0.1000,2,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 20:15:00,2024,1,16.9000,0.0000,2.4000,0.0000,67.6000,0.0000,9.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 20:30:00,2024,1,17.1500,0.0000,1.2750,0.0250,68.6000,0.0000,5.1000,0.1000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 20:45:00,2024,1,16.3500,0.0000,1.8500,0.0000,65.4000,0.0000,7.4000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 21:00:00,2024,1,17.4500,0.0000,2.3500,0.0000,69.8000,0.0000,9.4000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 21:15:00,2024,1,16.3750,0.0000,0.7250,0.0000,65.5000,0.0000,2.9000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 21:30:00,2024,1,19.8750,0.0000,2.0250,0.0000,79.5000,0.0000,8.1000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 21:45:00,2024,1,18.7250,0.0000,2.0000,0.0250,74.9000,0.0000,8.0000,0.1000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 22:00:00,2024,1,16.4000,0.0000,2.2500,0.0000,65.6000,0.0000,9.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 22:15:00,2024,1,16.6250,0.0000,2.3250,0.0000,66.5000,0.0000,9.3000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 22:30:00,2024,1,17.0750,0.0000,2.3000,0.0000,68.3000,0.0000,9.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 22:45:00,2024,1,16.7000,0.0000,2.3500,0.0000,66.8000,0.0000,9.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 23:00:00,2024,1,17.2250,0.0000,2.3000,0.0000,68.9000,0.0000,9.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 23:15:00,2024,1,15.8750,0.0000,2.3500,0.0000,63.5000,0.0000,9.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 23:30:00,2024,1,17.8000,0.0000,2.6250,0.0000,71.2000,0.0000,10.5000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,13. 1. 2024 23:45:00,2024,1,20.8000,0.0000,2.4000,0.0000,83.2000,0.0000,9.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 00:00:00,2024,1,16.3000,0.0000,1.9000,0.0000,65.2000,0.0000,7.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 00:15:00,2024,1,17.3750,0.0000,2.3250,0.0000,69.5000,0.0000,9.3000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 00:30:00,2024,1,16.5750,0.0000,2.2750,0.0000,66.3000,0.0000,9.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 00:45:00,2024,1,17.4250,0.0000,1.9250,0.3500,69.7000,0.0000,7.7000,1.4000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 01:00:00,2024,1,17.1250,0.0000,2.3500,0.0000,68.5000,0.0000,9.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 01:15:00,2024,1,16.2250,0.0000,2.2750,0.0000,64.9000,0.0000,9.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 01:30:00,2024,1,17.4250,0.0000,1.6750,0.0000,69.7000,0.0000,6.7000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 01:45:00,2024,1,18.1750,0.0000,2.2500,0.0000,72.7000,0.0000,9.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 02:00:00,2024,1,20.7000,0.0000,2.2000,0.0000,82.8000,0.0000,8.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 02:15:00,2024,1,17.2500,0.0000,1.9750,0.0000,69.0000,0.0000,7.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 02:30:00,2024,1,15.9250,0.0000,2.1500,0.0000,63.7000,0.0000,8.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 02:45:00,2024,1,17.1500,0.0000,1.3250,0.3750,68.6000,0.0000,5.3000,1.5000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 03:00:00,2024,1,16.8250,0.0000,2.2750,0.0000,67.3000,0.0000,9.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 03:15:00,2024,1,16.8500,0.0000,2.5250,0.0000,67.4000,0.0000,10.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 03:30:00,2024,1,17.1500,0.0000,1.4750,0.0000,68.6000,0.0000,5.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 03:45:00,2024,1,16.2500,0.0000,2.4000,0.0000,65.0000,0.0000,9.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 04:00:00,2024,1,18.7500,0.0000,2.0250,0.0000,75.0000,0.0000,8.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 04:15:00,2024,1,20.1000,0.0000,2.4750,0.0000,80.4000,0.0000,9.9000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 04:30:00,2024,1,17.3250,0.0000,2.6500,0.0000,69.3000,0.0000,10.6000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 04:45:00,2024,1,17.1000,0.0000,1.2000,0.0000,68.4000,0.0000,4.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 05:00:00,2024,1,16.8750,0.0000,2.3500,0.0000,67.5000,0.0000,9.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 05:15:00,2024,1,18.4000,0.0000,1.8500,0.0000,73.6000,0.0000,7.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 05:30:00,2024,1,17.8000,0.0000,2.2750,0.0000,71.2000,0.0000,9.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 05:45:00,2024,1,17.8250,0.0000,2.3250,0.0000,71.3000,0.0000,9.3000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 06:00:00,2024,1,17.6500,0.0000,0.9500,0.0000,70.6000,0.0000,3.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 06:15:00,2024,1,20.8500,0.0000,2.4000,0.0000,83.4000,0.0000,9.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 06:30:00,2024,1,18.9000,0.0000,2.1000,0.0250,75.6000,0.0000,8.4000,0.1000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 06:45:00,2024,1,17.7750,0.0000,1.1750,0.0000,71.1000,0.0000,4.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 07:00:00,2024,1,17.7250,0.0000,2.4500,0.0000,70.9000,0.0000,9.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 07:15:00,2024,1,18.0750,0.0000,2.5250,0.0000,72.3000,0.0000,10.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 07:30:00,2024,1,17.7750,0.0000,2.4500,0.0000,71.1000,0.0000,9.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 07:45:00,2024,1,17.8500,0.0000,2.2500,0.0000,71.4000,0.0000,9.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 08:00:00,2024,1,17.1750,0.0000,2.2500,0.0000,68.7000,0.0000,9.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 08:15:00,2024,1,16.9500,0.0000,2.1250,0.0000,67.8000,0.0000,8.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 08:30:00,2024,1,20.9500,0.0000,2.4750,0.0000,83.8000,0.0000,9.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 08:45:00,2024,1,17.5500,0.0000,2.0000,0.0000,70.2000,0.0000,8.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 09:00:00,2024,1,17.7500,0.0000,2.3000,0.0000,71.0000,0.0000,9.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 09:15:00,2024,1,16.9250,0.0000,2.1500,0.0000,67.7000,0.0000,8.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 09:30:00,2024,1,16.4250,0.0000,2.4000,0.0000,65.7000,0.0000,9.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 09:45:00,2024,1,17.2000,0.0000,2.7750,0.0000,68.8000,0.0000,11.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 10:00:00,2024,1,16.8750,0.0000,2.6250,0.0000,67.5000,0.0000,10.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 10:15:00,2024,1,16.6750,0.0000,2.7750,0.0000,66.7000,0.0000,11.1000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 10:30:00,2024,1,18.1250,0.0000,2.4000,0.0000,72.5000,0.0000,9.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 10:45:00,2024,1,19.2250,0.0000,2.4000,0.0000,76.9000,0.0000,9.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 11:00:00,2024,1,17.4750,0.0000,2.4500,0.0000,69.9000,0.0000,9.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 11:15:00,2024,1,16.2250,0.0000,2.4250,0.0000,64.9000,0.0000,9.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 11:30:00,2024,1,16.4750,0.0000,2.4000,0.0000,65.9000,0.0000,9.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 11:45:00,2024,1,16.8250,0.0000,2.3250,0.0000,67.3000,0.0000,9.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 12:00:00,2024,1,15.9250,0.0000,2.4750,0.0000,63.7000,0.0000,9.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 12:15:00,2024,1,17.2250,0.0000,2.5750,0.0000,68.9000,0.0000,10.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 12:30:00,2024,1,16.5000,0.0000,2.4750,0.0000,66.0000,0.0000,9.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 12:45:00,2024,1,20.1000,0.0000,2.3750,0.0000,80.4000,0.0000,9.5000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 13:00:00,2024,1,17.9500,0.0000,2.5500,0.0000,71.8000,0.0000,10.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 13:15:00,2024,1,16.0750,0.0000,2.2000,0.0000,64.3000,0.0000,8.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 13:30:00,2024,1,16.5500,0.0000,2.2250,0.0000,66.2000,0.0000,8.9000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 13:45:00,2024,1,16.3750,0.0000,2.4250,0.0000,65.5000,0.0000,9.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 14:00:00,2024,1,16.0000,0.0000,2.4500,0.0000,64.0000,0.0000,9.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 14:15:00,2024,1,16.8000,0.0000,2.5000,0.0000,67.2000,0.0000,10.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 14:30:00,2024,1,15.8000,0.0000,2.3750,0.0000,63.2000,0.0000,9.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 14:45:00,2024,1,18.7500,0.0000,2.5000,0.0000,75.0000,0.0000,10.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 15:00:00,2024,1,18.8000,0.0000,2.6750,0.0000,75.2000,0.0000,10.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 15:15:00,2024,1,15.9500,0.0000,2.4500,0.0000,63.8000,0.0000,9.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 15:30:00,2024,1,16.8750,0.0000,2.4500,0.3250,67.5000,0.0000,9.8000,1.3000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 15:45:00,2024,1,16.4000,0.0000,2.5000,0.0000,65.6000,0.0000,10.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 16:00:00,2024,1,16.0000,0.0000,2.5250,0.0000,64.0000,0.0000,10.1000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 16:15:00,2024,1,16.7250,0.0000,2.4250,0.0000,66.9000,0.0000,9.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 16:30:00,2024,1,16.5250,0.0000,2.3000,0.0000,66.1000,0.0000,9.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 16:45:00,2024,1,17.1000,0.0000,2.4250,0.0000,68.4000,0.0000,9.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 17:00:00,2024,1,20.7750,0.0000,2.3000,0.0000,83.1000,0.0000,9.2000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 17:15:00,2024,1,16.9750,0.0000,2.3250,0.0000,67.9000,0.0000,9.3000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 17:30:00,2024,1,16.9500,0.0000,2.2500,0.0250,67.8000,0.0000,9.0000,0.1000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 17:45:00,2024,1,16.8000,0.0000,2.4000,0.0000,67.2000,0.0000,9.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 18:00:00,2024,1,17.4750,0.0000,2.3750,0.3500,69.9000,0.0000,9.5000,1.4000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 18:15:00,2024,1,16.3250,0.0000,1.9500,0.0000,65.3000,0.0000,7.8000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 18:30:00,2024,1,16.8000,0.0000,2.0000,0.0000,67.2000,0.0000,8.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 18:45:00,2024,1,17.0750,0.0000,1.0750,0.0750,68.3000,0.0000,4.3000,0.3000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 19:00:00,2024,1,19.5500,0.0000,1.6500,0.0000,78.2000,0.0000,6.6000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 19:15:00,2024,1,17.8500,0.0000,1.9250,0.0000,71.4000,0.0000,7.7000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 19:30:00,2024,1,16.0000,0.0000,1.2500,0.0500,64.0000,0.0000,5.0000,0.2000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 19:45:00,2024,1,16.6750,0.0000,2.0000,0.0000,66.7000,0.0000,8.0000,0.0000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 20:00:00,2024,1,16.8000,0.0000,1.6000,0.0250,67.2000,0.0000,6.4000,0.1000,2,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 20:15:00,2024,1,16.2750,0.0000,2.2000,0.0000,65.1000,0.0000,8.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 20:30:00,2024,1,17.1250,0.0000,2.4000,0.0000,68.5000,0.0000,9.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 20:45:00,2024,1,16.3000,0.0000,1.1750,0.0000,65.2000,0.0000,4.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 21:00:00,2024,1,18.0000,0.0000,2.2250,0.0000,72.0000,0.0000,8.9000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 21:15:00,2024,1,19.7000,0.0000,2.6500,0.0000,78.8000,0.0000,10.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 21:30:00,2024,1,16.2250,0.0000,2.1750,0.0000,64.9000,0.0000,8.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 21:45:00,2024,1,16.7250,0.0000,1.8500,0.0000,66.9000,0.0000,7.4000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 22:00:00,2024,1,16.5750,0.0000,2.0250,0.0000,66.3000,0.0000,8.1000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 22:15:00,2024,1,16.0500,0.0000,2.1000,0.0000,64.2000,0.0000,8.4000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 22:30:00,2024,1,17.0250,0.0000,2.2000,0.0000,68.1000,0.0000,8.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 22:45:00,2024,1,16.0250,0.0000,2.0500,0.0000,64.1000,0.0000,8.2000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 23:00:00,2024,1,17.2000,0.0000,2.2000,0.0000,68.8000,0.0000,8.8000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 23:15:00,2024,1,19.9750,0.0000,2.1750,0.0000,79.9000,0.0000,8.7000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 23:30:00,2024,1,16.4750,0.0000,2.0000,0.0000,65.9000,0.0000,8.0000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,14. 1. 2024 23:45:00,2024,1,16.7500,0.0000,1.6500,0.0750,67.0000,0.0000,6.6000,0.3000,4,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 00:00:00,2024,1,16.4250,0.0000,2.0250,0.0000,65.7000,0.0000,8.1000,0.0000,4,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 00:15:00,2024,1,16.9000,0.0000,2.3750,0.0000,67.6000,0.0000,9.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 00:30:00,2024,1,16.7000,0.0000,0.9750,0.0250,66.8000,0.0000,3.9000,0.1000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 00:45:00,2024,1,15.9000,0.0000,2.1000,0.0000,63.6000,0.0000,8.4000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 01:00:00,2024,1,16.5750,0.0000,1.6750,0.0000,66.3000,0.0000,6.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 01:15:00,2024,1,19.8250,0.0000,1.9000,0.0000,79.3000,0.0000,7.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 01:30:00,2024,1,16.8750,0.0000,2.0500,0.0000,67.5000,0.0000,8.2000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 01:45:00,2024,1,16.1500,0.0000,0.8500,0.0750,64.6000,0.0000,3.4000,0.3000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 02:00:00,2024,1,16.2000,0.0000,2.1250,0.0000,64.8000,0.0000,8.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 02:15:00,2024,1,16.8250,0.0000,1.7500,0.0250,67.3000,0.0000,7.0000,0.1000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 02:30:00,2024,1,16.3250,0.0000,2.0000,0.0000,65.3000,0.0000,8.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 02:45:00,2024,1,16.0000,0.0000,2.0250,0.0000,64.0000,0.0000,8.1000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 03:00:00,2024,1,16.1750,0.0000,0.9250,0.0250,64.7000,0.0000,3.7000,0.1000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 03:15:00,2024,1,19.5750,0.0000,1.9250,0.0000,78.3000,0.0000,7.7000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 03:30:00,2024,1,17.6000,0.0000,2.2500,0.0000,70.4000,0.0000,9.0000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 03:45:00,2024,1,16.1000,0.0000,2.2000,0.0000,64.4000,0.0000,8.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 04:00:00,2024,1,16.0500,0.0000,2.2000,0.0000,64.2000,0.0000,8.8000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 04:15:00,2024,1,17.3250,0.0000,2.1250,0.0000,69.3000,0.0000,8.5000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 04:30:00,2024,1,16.1500,0.0000,2.1500,0.0000,64.6000,0.0000,8.6000,0.0000,3,0.0000,,,,,Ne
3-5389,383111580014962888,15. 1. 2024 04:45:00,2024,1,16.9000,0.0000,1.7750,0.3750,67.6000,0.0000,7.1000,1.5000,3,0.0000,,,,,Ne
